province,prefecture,pop,pop_dens,cases,cases_100k,deaths,deaths_100k,mortality,CO_s5,NO2_s5,O3_s5,SO2_s5,Aerosol_s5,HCHO_s5,PM25_gr,PM10_gr,CO_gr,NO2_gr,O3_gr,SO2_gr
Shandong,Linyi,10563400,615.7687642,49,0.463865801,0,0,0,0.051748607,0.000129719,0.135279538,0.000150403,-1.01041756,0.000181951,153.8899475,115.3282507,14.27100557,25.78878421,24.61078981,25.12058363
Shandong,Qingdao,9290500,848.6805236,65,0.656584683,1,0.010763683,1.639344262,0.049134726,0.000111293,0.138943721,0.000117952,-1.003565574,0.000154051,118.3524619,70.69386677,8.158650028,19.10971562,31.87559866,16.37682298
Shandong,Rizhao,2916500,553.018385,16,0.548602777,0,0,0,0.052474208,0.000133447,0.136256318,0.000147481,-1.014955486,0.00016904,120.3019989,75.12878075,7.543762159,16.43774919,31.50081476,14.99513067
Shandong,Tai'an,5645100,737.2643262,35,0.620006732,2,0.035428956,5.714285714,0.051915058,0.000136853,0.137149789,0.000157337,-1.003018819,0.000193656,143.164192,90.50404752,13.53446603,20.07583548,24.5451596,23.31665104
Shandong,Weifang,9363000,595.207592,44,0.46993485,0,0,0,0.052304305,0.000128284,0.13907581,0.00014714,-0.986460033,0.000175244,142.2183216,95.3015956,8.663464451,20.01397989,38.53207861,24.95767365
Shandong,Weihai,2825600,505.834984,38,1.344847112,1,0.035390713,2.631578947,0.045659005,6.73E-05,0.141205502,0.000121076,-1.015938923,0.000125247,97.4252991,56.15486675,5.243820601,12.23208468,39.02413336,10.08520804
Shandong,Yantai,7089400,520.6730687,47,0.662961605,0,0,0,0.047062767,8.18E-05,0.141378055,0.00013168,-1.01554237,0.000137702,111.1959998,63.46648661,7.054881537,17.69494918,31.99775617,13.27887175
Shandong,Zaozhuang,3920300,634.1491351,24,0.612198046,0,0,0,0.052078821,0.000130469,0.134429355,0.000153836,-1.004354494,0.000191104,162.7539058,112.0431289,8.301947108,18.7782427,39.64298322,33.33180245
Shandong,Zibo,4708400,727.6589244,30,0.63715912,1,0.021238637,3.333333333,0.055353835,0.000157471,0.138904506,0.000185773,-1.018235793,0.000184816,156.2746779,106.2647018,17.56734351,28.57149829,24.00723865,39.55358388
Shanghai,Shanghai,24183000,3513.049525,667,2.282595212,7,0.028945954,1.268115942,0.045641402,0.000178146,0.124858194,5.44E-05,-0.943512499,0.000156145,116.4858381,56.53327677,7.11708711,21.46388203,35.04897813,8.954382476
Shanxi,Changzhi,3468210,248.0759371,8,0.23066654,0,0,0,0.041265509,8.68E-05,0.135819447,0.000152015,-1.120071734,0.000151404,137.1430942,81.2877296,19.36799671,19.34843026,30.52546968,23.88611165
Shanxi,Datong,3455996,247.137987,12,0.347222624,0,0,0,0.036609631,7.16E-05,0.14510053,0.000128259,-0.978753511,0.00010117,105.7439345,70.28501688,16.51857026,14.54699768,28.8531575,22.85231581
Shanxi,Jincheng,2343106,248.8714058,10,0.426783936,0,0,0,0.04255818,8.37E-05,0.134061339,0.000129037,-1.128525486,0.000158871,128.357715,88.84423176,17.47692798,17.66539539,19.60768607,28.17058451
Shanxi,Jinzhong,3381576,206.5908272,37,1.094164378,0,0,0,0.04032093,0.000109714,0.138140252,0.000206668,-1.079159641,0.000144062,123.8362123,73.47620151,13.01005665,15.57601611,20.4145585,28.83130197
Shanxi,Linfen,4500264,224.5616735,2,0.044441837,0,0,0,0.043304429,7.51E-05,0.13517826,0.00013099,-1.047806797,0.000155298,126.6888807,68.21764952,23.18067208,16.1405807,20.47827348,27.78277883
Shanxi,Luliang,3885602,184.7952533,6,0.154416227,0,0,0,0.037446342,8.30E-05,0.13845528,0.000161943,-1.048613387,0.000126233,109.3824365,62.9091603,20.98156353,13.57317655,14.67312215,27.96791797
Shanxi,Shuozhou,1781219,166.4713716,8,0.449130623,0,0,0,0.035006071,7.89E-05,0.143992708,0.000135125,-0.961294943,9.78E-05,121.3255719,62.27807023,11.10319948,16.22057773,29.54451828,35.58362392
Shanxi,Taiyuan,4421458,634.1204022,21,0.452339477,0,0,0,0.038343135,0.000115692,0.139464273,0.000166524,-1.056165141,0.00013282,120.9856558,79.06408216,13.80463604,15.71022622,18.45829355,26.95529363
Shanxi,Xinzhou,3171991,126.1625111,7,0.220681585,0,0,0,0.035026928,7.13E-05,0.14194877,0.000129196,-1.031449516,0.000106179,125.3150777,70.8834198,18.61190696,15.24171761,22.92551158,28.4412267
Shanxi,Yangquan,1414360,309.2641482,4,0.282813428,0,0,0,0.040745655,0.000121166,0.140533556,0.000188686,-1.073094168,0.000152546,142.5539998,111.9909194,16.30189606,24.88781811,26.94771771,36.38276827
Shanxi,Yuncheng,5359652,375.7295825,19,0.354500628,0,0,0,0.048509623,8.36E-05,0.133050188,0.000129091,-0.985016867,0.00017366,134.867823,77.22593936,19.51925816,14.1671664,28.57669949,26.48581092
Sichuan,Bazhong,3316700,269.6528484,24,0.723610818,0,0,0,0.039698408,2.60E-05,0.124776349,2.15E-05,-0.947916996,0.000139279,85.17838551,43.39611868,8.014334313,11.92745775,19.48476199,2.884979905
Sichuan,Chengdu,16044700,1476.748973,168,1.028376972,3,0.018697763,1.818181818,0.041523762,8.14E-05,0.122273997,3.82E-05,-0.897162775,0.000163077,130.9328211,73.02557576,9.867846833,24.09288896,27.97132958,7.870872973
Sichuan,Dazhou,5689500,343.804987,42,0.738201951,0,0,0,0.041290602,3.05E-05,0.123810453,1.75E-05,-0.943228278,0.000144431,128.0153139,64.81099056,9.367135237,15.48898928,17.10314757,5.612469365
Sichuan,Deyang,3531600,592.2723718,18,0.509683996,0,0,0,0.041214078,6.53E-05,0.123107313,1.58E-05,-0.914469323,0.000153664,117.9660503,62.30325951,8.831155461,14.82762857,30.01625088,8.346031935
Sichuan,Garzê Tibetan,1186300,8.031056345,78,6.575065329,0,0,0,0.019471389,1.03E-05,0.118670327,1.40E-05,-1.182562255,6.05E-05,,,,,,
Sichuan,Guang'an,3250300,511.7851272,30,0.922991724,0,0,0,0.04503623,4.41E-05,0.122821146,3.33E-05,-0.886752129,0.000168761,108.4584362,61.38353909,7.455967078,10.76213992,25.07660283,10.77119342
Sichuan,Guangyuan,2660000,164.0870854,6,0.22556391,0,0,0,0.03874856,2.78E-05,0.125060616,2.82E-05,-0.936536576,0.000132651,63.52580588,41.15409532,6.157845879,12.49220233,28.21119463,9.156681557
Sichuan,Leshan,3272100,272.4523336,3,0.091684239,0,0,0,0.038783973,3.82E-05,0.119689404,6.96E-05,-0.883519783,0.000150445,121.5051155,61.40295149,9.669949509,14.31748334,24.46349677,9.979100602
Sichuan,Liangshan Yi,4835200,80.58017189,13,0.268861681,0,0,0,0.028071612,1.76E-05,0.116238499,4.76E-05,-1.201965116,0.000107684,67.4757793,32.25587171,7.534726797,7.376695009,32.60085512,8.956938228
Sichuan,Luzhou,4317200,353.0365429,24,0.555915871,0,0,0,0.042707167,3.77E-05,0.119705169,3.08E-05,-0.868788266,0.000179195,124.0061468,60.49490834,6.240479062,14.28187141,31.2233245,10.86726748
Sichuan,Meishan,2974800,367.8617072,8,0.268925642,0,0,0,0.04293929,5.37E-05,0.121440154,8.39E-05,-0.928401377,0.000161074,131.681758,67.59024004,6.360973826,13.52530563,26.35064317,7.799747045
Sichuan,Mianyang,4835600,239.292003,22,0.454959054,0,0,0,0.036669353,3.45E-05,0.123792,1.94E-05,-0.920959296,0.0001244,114.3002344,56.96232914,7.980033849,16.80380575,25.70039758,7.349768173
Sichuan,Nanchong,6417900,510.2150354,39,0.607675408,0,0,0,0.043950933,3.59E-05,0.124015123,1.64E-05,-0.908642989,0.000161674,135.7750923,67.46628901,7.797373429,16.11491784,18.36772382,9.579389091
Sichuan,Ngawa Tibetan and Qiang,940100,11.1890072,1,0.106371663,0,0,0,0.021413813,1.28E-05,0.121878604,2.28E-05,-1.166541494,6.73E-05,41.95215107,19.95750471,2.563273184,4.770896083,17.87739069,3.131681786
Sichuan,Panzhihua,1236100,166.4986952,16,1.294393657,0,0,0,0.03386067,2.95E-05,0.116163378,7.20E-05,-1.263183954,0.000137151,95.34954276,56.73618305,14.93472677,15.26452514,22.23721007,18.97594606
Sichuan,Suining,3235900,607.7177663,17,0.525356161,0,0,0,0.044842469,4.08E-05,0.123249579,2.53E-05,-0.915870864,0.000167471,116.500455,64.45222059,8.862413985,12.6510573,31.54508216,8.25238698
Sichuan,Ya'an,1537800,102.3767709,7,0.455195734,0,0,0,0.031012412,2.60E-05,0.119286558,9.38E-05,-0.926849133,0.000100673,91.08810127,46.56080788,7.7325964,9.515393365,17.83504566,5.523057936
Sichuan,Yibin,4530000,341.1370184,12,0.264900662,0,0,0,0.043719521,3.68E-05,0.120013261,2.88E-05,-0.905305668,0.000182257,126.7613622,63.27244172,8.533569891,13.90094655,21.6242667,12.72954086
Sichuan,Zigong,2901400,663.4593832,9,0.310195078,0,0,0,0.046125608,4.54E-05,0.121224783,2.90E-05,-0.917555051,0.000185355,140.9564002,74.14214906,8.377183005,12.55501992,21.1143848,10.38249124
Sichuan,Ziyang,2553100,321.6847398,4,0.156672281,0,0,0,0.044433289,4.46E-05,0.122383858,3.28E-05,-0.915297655,0.00017388,108.3735236,63.32966764,8.151840684,9.179371835,36.77854362,19.16989722
Tianjin,Tianjin,15569000,1330.812519,192,1.162566639,3,0.01926906,1.657458564,0.054123741,0.000175042,0.146920615,0.000193416,-0.872867898,0.000198662,134.9772081,84.08845341,13.95421642,21.39236239,21.00883407,16.72570663
Xinjiang Uygur,Aksu,2546000,19.46551191,1,0.039277298,0,0,0,0.02800186,1.41E-05,0.140072672,3.09E-05,-0.020260978,7.36E-05,118.9752358,127.247035,7.853238965,12.44456493,28.67313426,8.56668182
Xinjiang Uygur,Altay,671600,5.719324894,,,,,,0.02925958,1.05E-05,0.148133436,4.16E-05,-0.640216117,5.82E-05,41.81867634,20.47960109,8.395454545,7.636446056,25.84651163,9.402538531
Xinjiang Uygur,Bayin'gholin Mongol,1279300,2.700849113,3,0.234503244,0,0,0,0.024954511,9.17E-06,0.136879521,1.47E-05,-0.067147359,6.22E-05,118.3123328,104.872456,9.209316366,12.41653792,22.91185898,5.228373892
Xinjiang Uygur,Börtala Mongol,475400,19.27414812,,,,,,0.029007398,1.84E-05,0.145728156,6.89E-05,-0.879126228,8.26E-05,,,,,,
Xinjiang Uygur,Changji Hui,1610000,20.75766621,4,0.248447205,0,0,0,0.032134705,3.21E-05,0.145344517,0.000115936,-0.706181403,8.72E-05,102.6746889,76.17176132,9.665351248,14.60793011,23.31135992,8.033753178
Xinjiang Uygur,Hami,572400,4.199020905,,,,,,0.029521828,1.34E-05,0.144123679,4.26E-05,-0.549414861,6.75E-05,,,,,,
Xinjiang Uygur,Ili Kazakh,2936400,52.26842573,18,0.612995505,0,0,0,0.025499624,1.55E-05,0.143260028,4.21E-05,-0.914029178,7.80E-05,92.68666159,56.08150995,15.12858701,13.43029149,20.67716728,7.882159575
Xinjiang Uygur,Karamay,442800,56.80993808,,,,,,0.03493126,2.92E-05,0.147450486,9.12E-05,-0.526450248,9.98E-05,88.54366253,55.54905564,11.17497122,12.73865071,33.20867078,4.57650864
Xinjiang Uygur,Kashgar,4649700,40.9964173,,,,,,0.024127137,1.24E-05,0.135302424,2.58E-05,-0.226092493,7.33E-05,163.7312421,170.2681728,11.79220328,13.46655669,23.48583608,7.028928205
Xinjiang Uygur,Khotan,2522800,10.12352119,,,,,,0.022773254,8.53E-06,0.132719501,1.99E-05,-0.021189845,6.60E-05,,,,,,
Xinjiang Uygur,Kizilsu Kirghiz,620600,9.182444994,,,,,,0.02105464,1.17E-05,0.136753955,2.60E-05,-0.603243344,5.84E-05,,,,,,
Xinjiang Uygur,Shihezi,770886,1573.152043,4,0.518883467,1,0.129720867,25,0.039207813,8.25E-05,0.146058063,0.000316528,-0.804175638,0.000126204,,,,,,
Xinjiang Uygur,Tacheng,1219369,12.83527575,,,,,,0.030227962,1.64E-05,0.146786285,6.11E-05,-0.785320871,7.95E-05,95.47762999,56.34719711,10.98891786,3.75,27.73288916,2.708876474
Xinjiang Uygur,Turfan,637300,9.222969594,3,0.470735917,0,0,0,0.031899856,2.21E-05,0.14299604,4.70E-05,-0.37519718,8.01E-05,124.5281818,104.2354545,14.87909091,15.19545455,20.21799629,9.247272727
Xinjiang Uygur,Ürümqi,3500000,341.7728673,23,0.657142857,0,0,0,0.027464561,5.52E-05,0.142948653,7.61E-05,-0.891341601,8.24E-05,128.5622022,103.4753673,13.5013362,24.55646841,15.7711654,10.26027504
Xizang,Chamdo,657505,6.191835516,0,0,0,0,,0.018333075,9.85E-06,0.118591734,5.89E-06,-1.15531164,5.65E-05,54.56570049,20.93252428,12.5632301,6.99643427,22.47760747,2.615237512
Xizang,Lhasa,559423,18.92389268,1,0.178755611,0,0,0,0.017442157,1.11E-05,0.117540287,1.09E-05,-0.958082321,5.96E-05,72.27120064,44.56902238,6.788926137,6.746754721,34.52992582,5.219713158
Xizang,Nagchu,462381,1.178040001,0,0,0,0,,0.015890098,6.46E-06,0.122920576,1.51E-06,-0.696720743,5.40E-05,112.5821123,86.21598263,16.69486321,8.994579062,20.58386649,16.05621311
Xizang,Ngari,95465,0.32573109,0,0,0,0,,0.015826388,7.58E-06,0.123384736,8.73E-06,-0.566116483,5.65E-05,55.45455603,30.70803572,8.657444168,4.010661011,21.97772544,6.641661099
Xizang,Nyingtri,195109,2.418337737,0,0,0,0,,0.019643984,8.80E-06,0.116942884,-3.56E-06,-1.0427813,5.62E-05,38.20209424,23.58693564,3.660098522,3.16848816,26.47843531,2.747723133
Xizang,Shannan,328990,6.951296325,0,0,0,0,,0.018223622,1.02E-05,0.115810892,1.13E-05,-0.967158563,6.79E-05,42.10435572,24.24954628,6.650865998,3.172413793,26.88461538,1.851179673
Xizang,Shigatse,703292,3.88936983,0,0,0,0,,0.017160514,8.40E-06,0.117344809,1.38E-05,-0.644380209,6.50E-05,59.83624667,29.94149357,4.020605164,6.745665465,30.3786365,3.734104677
Yunnan,Baoshan,2627000,137.7230628,9,0.342596117,0,0,0,0.030992657,1.50E-05,0.115170202,1.56E-05,-1.240752788,0.00010809,86.00147875,42.0289077,6.997600489,7.312370603,28.6715847,6.455742609
Yunnan,Chuxiong Yi,2748000,96.5602834,4,0.145560408,0,0,0,0.030929781,1.73E-05,0.115340353,3.01E-05,-1.275086009,0.00011827,65.68396514,30.54478637,5.66356007,8.374072686,17.26253718,10.94304569
Yunnan,Dali Bai,3599300,126.9435419,13,0.361181341,0,0,0,0.028586943,1.56E-05,0.115154095,3.01E-05,-1.251265907,0.000101488,72.97406082,24.05925251,3.692307692,6.76744186,26.9270073,3.039355993
Yunnan,Dehong Dai and Jingpo,1316000,118.2321655,5,0.37993921,0,0,0,0.033598814,1.50E-05,0.115498518,1.17E-05,-1.259222025,0.000120066,74.53846154,45.63736264,6.254578755,8.765567766,39.16945996,11.4459707
Yunnan,Dêqên Tibetan,414000,17.8875569,0,0,0,0,,0.022835836,1.02E-05,0.115462418,1.72E-05,-1.219653456,7.09E-05,52.04109819,26.28500996,6.577285033,5.280702927,16.8366619,5.600859222
Yunnan,Honghe Hani and Yi,4744000,147.5691558,9,0.189713322,0,0,0,0.035916124,2.07E-05,0.115231969,9.14E-06,-1.240253659,0.00014024,82.53284514,42.55211823,3.043371095,4.582545058,33.55817042,9.653416154
Yunnan,Kunming,6850000,326.0012638,53,0.773722628,0,0,0,0.03136734,3.12E-05,0.115277192,3.94E-05,-1.227519276,0.000126749,81.82762416,44.52776071,8.395589847,12.53933606,23.51355069,8.643535416
Yunnan,Lijiang,1296000,63.0962373,7,0.540123457,0,0,0,0.027028822,1.43E-05,0.115370453,2.78E-05,-1.250526698,0.000100177,49.33804004,24.48807089,5.307357709,4.170057988,27.90322764,3.999377803
Yunnan,Lincang,2536000,107.5881133,1,0.039432177,0,0,0,0.032604791,1.49E-05,0.115053044,7.64E-06,-1.253947994,0.000114568,72.23332247,34.51196121,7.545972851,6.015108708,24.92263996,7.131560009
Yunnan,Nujiang Lisu,553000,38.0719241,0,0,0,0,,0.025588111,9.63E-06,0.115311632,2.09E-05,-1.15464392,7.75E-05,58.98154982,30.2601476,4.443726937,3.738929889,23.0754717,2.958487085
Yunnan,Pu'er,2637000,59.8373527,4,0.151687524,0,0,0,0.034132684,1.50E-05,0.11511368,5.63E-07,-1.298291129,0.000126633,,,,,,
Yunnan,Qujing,6155400,213.4090279,13,0.211196673,0,0,0,0.032318907,2.97E-05,0.115821884,3.18E-05,-1.221422537,0.000130394,90.48383766,43.67840621,8.966455479,8.237413932,24.00592428,12.10394551
Yunnan,Wenshan Zhuang and Miao,3654000,116.0681369,2,0.054734537,0,0,0,0.03692562,2.15E-05,0.115543146,-2.46E-06,-1.187737458,0.000140263,86.95987023,35.21748695,5.323643321,6.042166831,26.03681789,4.555763308
Yunnan,Xishuangbanna Dai,1188000,61.82015624,15,1.262626263,1,0.084175084,6.666666667,0.037189092,1.66E-05,0.115243318,-7.22E-06,-1.27368149,0.000155123,71.71052064,42.82090118,5.993002614,8.015245043,30.55847434,4.387090608
Yunnan,Yuxi,2386000,159.0971772,14,0.586756077,1,0.041911148,7.142857143,0.033921733,2.22E-05,0.115275976,1.54E-05,-1.278150603,0.000134397,80.47857529,40.80516393,12.80064722,9.134692186,19.12332314,10.9612818
Yunnan,Zhaotong,5591000,248.4628886,25,0.447147201,0,0,0,0.034668092,2.60E-05,0.117574379,4.69E-05,-0.972364178,0.00013476,77.30694408,42.79262197,6.864325069,6.857260287,34.19631273,14.87425205
Zhejiang,Hangzhou,9468000,554.691188,181,1.911702577,0,0,0,0.04355016,7.41E-05,0.1219181,2.01E-05,-1.090778293,0.000174475,119.5907297,62.48337038,8.165354353,18.62134495,28.01229467,8.245874392
Zhejiang,Huzhou,2995000,516.128418,10,0.333889816,0,0,0,0.045860004,0.000110352,0.123772638,3.52E-05,-1.072178167,0.000192523,123.8395292,57.98443654,8.699011804,19.57707251,31.38227514,9.734654564
Zhejiang,Jiaxing,4656000,1170.144296,46,0.987972509,0,0,0,0.045646968,0.000149654,0.123776452,3.55E-05,-1.012015548,0.000182886,121.5307213,59.59823727,8.280133156,20.27526255,33.784743,11.87032365
Zhejiang,Jinhua,5564000,509.4997175,55,0.988497484,0,0,0,0.042417879,5.92E-05,0.120562581,1.24E-05,-1.064907322,0.000170625,123.7518156,58.45745783,9.373545575,19.23564583,29.90859389,13.01502506
Zhejiang,Lishui,2186000,127.1070499,17,0.777676121,0,0,0,0.038443546,2.86E-05,0.11889925,1.49E-05,-1.10514906,0.000133145,106.8515864,48.49806702,6.670916748,14.29995324,25.18609609,6.469573558
Zhejiang,Ningbo,8005000,897.5006079,157,1.961274204,0,0,0,0.04285619,8.50E-05,0.121733541,2.19E-05,-0.993980169,0.000167969,109.2252522,54.75720354,8.1225181,17.19641065,28.1713553,9.429598535
Zhejiang,Quzhou,2185000,246.7628482,14,0.640732265,0,0,0,0.042999603,4.70E-05,0.12040341,4.20E-05,-1.081608351,0.000166161,113.7221445,54.24403012,9.042426756,14.74762706,29.51229759,11.14217708
Zhejiang,Shaoxing,5010000,629.8697817,42,0.838323353,0,0,0,0.043165587,7.76E-05,0.121648968,1.52E-05,-1.068922444,0.000176595,120.4182127,60.04267487,8.656447604,18.60808927,24.82431037,12.90396808
Zhejiang,Taizhou,6118000,646.481961,146,2.386400785,0,0,0,0.041088556,4.70E-05,0.120157674,-1.44E-06,-1.042787573,0.000142661,110.6910086,51.97714656,7.693233485,11.70973266,34.97994616,4.330181149
Zhejiang,Wenzhou,9215000,808.6770303,504,5.469343462,1,0.010851872,0.198412698,0.040001285,4.24E-05,0.118975672,-4.34E-06,-1.03665986,0.000143874,108.5754309,54.78967085,9.648083895,21.12341902,25.68440969,7.986291078
Zhejiang,Zhoushan,1168000,948.1261838,10,0.856164384,0,0,0,0.043179291,6.85E-05,0.122586745,2.91E-05,-0.95306304,0.000142559,90.78353538,42.13649024,7.295030552,9.447344849,39.14063032,3.779009233
Sichuan,Neijiang,3753700,696.7256151,22,0.586088393,0,0,0,0.04514632,4.92E-05,0.121608407,2.48E-05,-0.896040309,0.000179997,129.5245277,61.50122099,6.391109658,12.87317817,27.87537126,11.09140242
Hong Kong SAR,Hong Kong,7451000,6598.009377,1065,12.88417662,4,0.053684069,0.416666667,0.042420037,0.000139171,0.116276323,-4.84E-05,-1.015804656,0.000176422,92.08088765,46.09829746,10.1357221,16.53528685,27.86990432,4.103806768
Macao SAR,Macao,653100,19136.39023,45,6.890215893,0,0,0,0.04330875,0.000125722,0.116335973,-4.25E-05,-0.976939939,0.000170445,,,,,,
Taiwan,Taiwan,23603121,648.3245396,441,1.605719854,7,0.021183639,1.319261214,0.034858382,3.91E-05,0.115054115,-2.12E-05,-1.087614478,0.000121268,,,,,,
Spratly Islands,Spratly Islands,,,,,,,,,,,,,,,,,,,
Liaoning,Tieling,2638000,203.7339231,7,0.341167551,0,0,0,0.044964052,7.19E-05,0.157208992,0.000128473,-0.928412289,0.000118791,135.4015571,71.1967817,8.478777176,18.71800412,26.34486647,19.88508539
